:man_health_worker_tone5:,\u1f468\u1f3ff\u200d\u2695\ufe0f,1f468-1f3ff-2695
:man_in_lotus_position_tone1:,\u1f9d8\u1f3fb\u200d\u2642\ufe0f,1f9d8-1f3fb-2642
:man_in_lotus_position_tone2:,\u1f9d8\u1f3fc\u200d\u2642\ufe0f,1f9d8-1f3fc-2642
:man_in_lotus_position_tone3:,\u1f9d8\u1f3fd\u200d\u2642\ufe0f,1f9d8-1f3fd-2642
:man_in_lotus_position_tone4:,\u1f9d8\u1f3fe\u200d\u2642\ufe0f,1f9d8-1f3fe-2642
:man_in_lotus_position_tone5:,\u1f9d8\u1f3ff\u200d\u2642\ufe0f,1f9d8-1f3ff-2642
:man_in_steamy_room_tone1:,\u1f9d6\u1f3fb\u200d\u2642\ufe0f,1f9d6-1f3fb-2642
:man_in_steamy_room_tone2:,\u1f9d6\u1f3fc\u200d\u2642\ufe0f,1f9d6-1f3fc-2642
:man_in_steamy_room_tone3:,\u1f9d6\u1f3fd\u200d\u2642\ufe0f,1f9d6-1f3fd-2642
:man_in_steamy_room_tone4:,\u1f9d6\u1f3fe\u200d\u2642\ufe0f,1f9d6-1f3fe-2642
:man_in_steamy_room_tone5:,\u1f9d6\u1f3ff\u200d\u2642\ufe0f,1f9d6-1f3ff-2642
:man_in_tuxedo_tone1:,\u1f935\u1f3fb\u200d\u2642\ufe0f,1f935-1f3fb-2642
:man_in_tuxedo_tone2:,\u1f935\u1f3fc\u200d\u2642\ufe0f,1f935-1f3fc-2642
:man_in_tuxedo_tone3:,\u1f935\u1f3fd\u200d\u2642\ufe0f,1f935-1f3fd-2642
:man_in_tuxedo_tone4:,\u1f935\u1f3fe\u200d\u2642\ufe0f,1f935-1f3fe-2642
:man_in_tuxedo_tone5:,\u1f935\u1f3ff\u200d\u2642\ufe0f,1f935-1f3ff-2642
:man_judge_tone1:,\u1f468\u1f3fb\u200d\u2696\ufe0f,1f468-1f3fb-2696
:man_judge_tone2:,\u1f468\u1f3fc\u200d\u2696\ufe0f,1f468-1f3fc-2696
:man_judge_tone3:,\u1f468\u1f3fd\u200d\u2696\ufe0f,1f468-1f3fd-2696
:man_judge_tone4:,\u1f468\u1f3fe\u200d\u2696\ufe0f,1f468-1f3fe-2696
:man_judge_tone5:,\u1f468\u1f3ff\u200d\u2696\ufe0f,1f468-1f3ff-2696
:man_juggling_tone1:,\u1f939\u1f3fb\u200d\u2642\ufe0f,1f939-1f3fb-2642
:man_juggling_tone2:,\u1f939\u1f3fc\u200d\u2642\ufe0f,1f939-1f3fc-2642
:man_juggling_tone3:,\u1f939\u1f3fd\u200d\u2642\ufe0f,1f939-1f3fd-2642
:man_juggling_tone4:,\u1f939\u1f3fe\u200d\u2642\ufe0f,1f939-1f3fe-2642
:man_juggling_tone5:,\u1f939\u1f3ff\u200d\u2642\ufe0f,1f939-1f3ff-2642
:man_kneeling_tone1:,\u1f9ce\u1f3fb\u200d\u2642\ufe0f,1f9ce-1f3fb-2642
:man_kneeling_tone2:,\u1f9ce\u1f3fc\u200d\u2642\ufe0f,1f9ce-1f3fc-2642
:man_kneeling_tone3:,\u1f9ce\u1f3fd\u200d\u2642\ufe0f,1f9ce-1f3fd-2642
:man_kneeling_tone4:,\u1f9ce\u1f3fe\u200d\u2642\ufe0f,1f9ce-1f3fe-2642
:man_kneeling_tone5:,\u1f9ce\u1f3ff\u200d\u2642\ufe0f,1f9ce-1f3ff-2642
:man_lifting_weights_tone1:,\u1f3cb\u1f3fb\u200d\u2642\ufe0f,1f3cb-1f3fb-2642
:man_lifting_weights_tone2:,\u1f3cb\u1f3fc\u200d\u2642\ufe0f,1f3cb-1f3fc-2642
:man_lifting_weights_tone3:,\u1f3cb\u1f3fd\u200d\u2642\ufe0f,1f3cb-1f3fd-2642
:man_lifting_weights_tone4:,\u1f3cb\u1f3fe\u200d\u2642\ufe0f,1f3cb-1f3fe-2642
:man_lifting_weights_tone5:,\u1f3cb\u1f3ff\u200d\u2642\ufe0f,1f3cb-1f3ff-2642
:man_mage_tone1:,\u1f9d9\u1f3fb\u200d\u2642\ufe0f,1f9d9-1f3fb-2642
:man_mage_tone2:,\u1f9d9\u1f3fc\u200d\u2642\ufe0f,1f9d9-1f3fc-2642
:man_mage_tone3:,\u1f9d9\u1f3fd\u200d\u2642\ufe0f,1f9d9-1f3fd-2642
:man_mage_tone4:,\u1f9d9\u1f3fe\u200d\u2642\ufe0f,1f9d9-1f3fe-2642
:man_mage_tone5:,\u1f9d9\u1f3ff\u200d\u2642\ufe0f,1f9d9-1f3ff-2642
:man_mountain_biking_tone1:,\u1f6b5\u1f3fb\u200d\u2642\ufe0f,1f6b5-1f3fb-2642
:man_mountain_biking_tone2:,\u1f6b5\u1f3fc\u200d\u2642\ufe0f,1f6b5-1f3fc-2642
:man_mountain_biking_tone3:,\u1f6b5\u1f3fd\u200d\u2642\ufe0f,1f6b5-1f3fd-2642
:man_mountain_biking_tone4:,\u1f6b5\u1f3fe\u200d\u2642\ufe0f,1f6b5-1f3fe-2642
:man_mountain_biking_tone5:,\u1f6b5\u1f3ff\u200d\u2642\ufe0f,1f6b5-1f3ff-2642
:man_pilot_tone1:,\u1f468\u1f3fb\u200d\u2708\ufe0f,1f468-1f3fb-2708
:man_pilot_tone2:,\u1f468\u1f3fc\u200d\u2708\ufe0f,1f468-1f3fc-2708
:man_pilot_tone3:,\u1f468\u1f3fd\u200d\u2708\ufe0f,1f468-1f3fd-2708
:man_pilot_tone4:,\u1f468\u1f3fe\u200d\u2708\ufe0f,1f468-1f3fe-2708
:man_pilot_tone5:,\u1f468\u1f3ff\u200d\u2708\ufe0f,1f468-1f3ff-2708
:man_playing_handball_tone1:,\u1f93e\u1f3fb\u200d\u2642\ufe0f,1f93e-1f3fb-2642
:man_playing_handball_tone2:,\u1f93e\u1f3fc\u200d\u2642\ufe0f,1f93e-1f3fc-2642
:man_playing_handball_tone3:,\u1f93e\u1f3fd\u200d\u2642\ufe0f,1f93e-1f3fd-2642
:man_playing_handball_tone4:,\u1f93e\u1f3fe\u200d\u2642\ufe0f,1f93e-1f3fe-2642
:man_playing_handball_tone5:,\u1f93e\u1f3ff\u200d\u2642\ufe0f,1f93e-1f3ff-2642
:man_playing_water_polo_tone1:,\u1f93d\u1f3fb\u200d\u2642\ufe0f,1f93d-1f3fb-2642
:man_playing_water_polo_tone2:,\u1f93d\u1f3fc\u200d\u2642\ufe0f,1f93d-1f3fc-2642
:man_playing_water_polo_tone3:,\u1f93d\u1f3fd\u200d\u2642\ufe0f,1f93d-1f3fd-2642
:man_playing_water_polo_tone4:,\u1f93d\u1f3fe\u200d\u2642\ufe0f,1f93d-1f3fe-2642
:man_playing_water_polo_tone5:,\u1f93d\u1f3ff\u200d\u2642\ufe0f,1f93d-1f3ff-2642
:man_police_officer_tone1:,\u1f46e\u1f3fb\u200d\u2642\ufe0f,1f46e-1f3fb-2642
:man_police_officer_tone2:,\u1f46e\u1f3fc\u200d\u2642\ufe0f,1f46e-1f3fc-2642
:man_police_officer_tone3:,\u1f46e\u1f3fd\u200d\u2642\ufe0f,1f46e-1f3fd-2642
:man_police_officer_tone4:,\u1f46e\u1f3fe\u200d\u2642\ufe0f,1f46e-1f3fe-2642
:man_police_officer_tone5:,\u1f46e\u1f3ff\u200d\u2642\ufe0f,1f46e-1f3ff-2642
:man_pouting_tone1:,\u1f64e\u1f3fb\u200d\u2642\ufe0f,1f64e-1f3fb-2642
:man_pouting_tone2:,\u1f64e\u1f3fc\u200d\u2642\ufe0f,1f64e-1f3fc-2642
:man_pouting_tone3:,\u1f64e\u1f3fd\u200d\u2642\ufe0f,1f64e-1f3fd-2642
:man_pouting_tone4:,\u1f64e\u1f3fe\u200d\u2642\ufe0f,1f64e-1f3fe-2642
:man_pouting_tone5:,\u1f64e\u1f3ff\u200d\u2642\ufe0f,1f64e-1f3ff-2642
:man_raising_hand_tone1:,\u1f64b\u1f3fb\u200d\u2642\ufe0f,1f64b-1f3fb-2642
:man_raising_hand_tone2:,\u1f64b\u1f3fc\u200d\u2642\ufe0f,1f64b-1f3fc-2642
:man_raising_hand_tone3:,\u1f64b\u1f3fd\u200d\u2642\ufe0f,1f64b-1f3fd-2642
:man_raising_hand_tone4:,\u1f64b\u1f3fe\u200d\u2642\ufe0f,1f64b-1f3fe-2642
:man_raising_hand_tone5:,\u1f64b\u1f3ff\u200d\u2642\ufe0f,1f64b-1f3ff-2642
:man_rowing_boat_tone1:,\u1f6a3\u1f3fb\u200d\u2642\ufe0f,1f6a3-1f3fb-2642
:man_rowing_boat_tone2:,\u1f6a3\u1f3fc\u200d\u2642\ufe0f,1f6a3-1f3fc-2642
:man_rowing_boat_tone3:,\u1f6a3\u1f3fd\u200d\u2642\ufe0f,1f6a3-1f3fd-2642
:man_rowing_boat_tone4:,\u1f6a3\u1f3fe\u200d\u2642\ufe0f,1f6a3-1f3fe-2642
:man_rowing_boat_tone5:,\u1f6a3\u1f3ff\u200d\u2642\ufe0f,1f6a3-1f3ff-2642
:man_running_tone1:,\u1f3c3\u1f3fb\u200d\u2642\ufe0f,1f3c3-1f3fb-2642
:man_running_tone2:,\u1f3c3\u1f3fc\u200d\u2642\ufe0f,1f3c3-1f3fc-2642
:man_running_tone3:,\u1f3c3\u1f3fd\u200d\u2642\ufe0f,1f3c3-1f3fd-2642
:man_running_tone4:,\u1f3c3\u1f3fe\u200d\u2642\ufe0f,1f3c3-1f3fe-2642
:man_running_tone5:,\u1f3c3\u1f3ff\u200d\u2642\ufe0f,1f3c3-1f3ff-2642
:man_shrugging_tone1:,\u1f937\u1f3fb\u200d\u2642\ufe0f,1f937-1f3fb-2642
:man_shrugging_tone2:,\u1f937\u1f3fc\u200d\u2642\ufe0f,1f937-1f3fc-2642
:man_shrugging_tone3:,\u1f937\u1f3fd\u200d\u2642\ufe0f,1f937-1f3fd-2642
:man_shrugging_tone4:,\u1f937\u1f3fe\u200d\u2642\ufe0f,1f937-1f3fe-2642
:man_shrugging_tone5:,\u1f937\u1f3ff\u200d\u2642\ufe0f,1f937-1f3ff-2642
:man_standing_tone1:,\u1f9cd\u1f3fb\u200d\u2642\ufe0f,1f9cd-1f3fb-2642
:man_standing_tone2:,\u1f9cd\u1f3fc\u200d\u2642\ufe0f,1f9cd-1f3fc-2642
:man_standing_tone3:,\u1f9cd\u1f3fd\u200d\u2642\ufe0f,1f9cd-1f3fd-2642
:man_standing_tone4:,\u1f9cd\u1f3fe\u200d\u2642\ufe0f,1f9cd-1f3fe-2642
:man_standing_tone5:,\u1f9cd\u1f3ff\u200d\u2642\ufe0f,1f9cd-1f3ff-2642
:man_superhero_tone1:,\u1f9b8\u1f3fb\u200d\u2642\ufe0f,1f9b8-1f3fb-2642
:man_superhero_tone2:,\u1f9b8\u1f3fc\u200d\u2642\ufe0f,1f9b8-1f3fc-2642
:man_superhero_tone3:,\u1f9b8\u1f3fd\u200d\u2642\ufe0f,1f9b8-1f3fd-2642
:man_superhero_tone4:,\u1f9b8\u1f3fe\u200d\u2642\ufe0f,1f9b8-1f3fe-2642
:man_superhero_tone5:,\u1f9b8\u1f3ff\u200d\u2642\ufe0f,1f9b8-1f3ff-2642
:man_supervillain_tone1:,\u1f9b9\u1f3fb\u200d\u2642\ufe0f,1f9b9-1f3fb-2642
:man_supervillain_tone2:,\u1f9b9\u1f3fc\u200d\u2642\ufe0f,1f9b9-1f3fc-2642
:man_supervillain_tone3:,\u1f9b9\u1f3fd\u200d\u2642\ufe0f,1f9b9-1f3fd-2642
:man_supervillain_tone4:,\u1f9b9\u1f3fe\u200d\u2642\ufe0f,1f9b9-1f3fe-2642
:man_supervillain_tone5:,\u1f9b9\u1f3ff\u200d\u2642\ufe0f,1f9b9-1f3ff-2642
:man_surfing_tone1:,\u1f3c4\u1f3fb\u200d\u2642\ufe0f,1f3c4-1f3fb-2642
:man_surfing_tone2:,\u1f3c4\u1f3fc\u200d\u2642\ufe0f,1f3c4-1f3fc-2642
:man_surfing_tone3:,\u1f3c4\u1f3fd\u200d\u2642\ufe0f,1f3c4-1f3fd-2642
:man_surfing_tone4:,\u1f3c4\u1f3fe\u200d\u2642\ufe0f,1f3c4-1f3fe-2642
:man_surfing_tone5:,\u1f3c4\u1f3ff\u200d\u2642\ufe0f,1f3c4-1f3ff-2642
:man_swimming_tone1:,\u1f3ca\u1f3fb\u200d\u2642\ufe0f,1f3ca-1f3fb-2642
:man_swimming_tone2:,\u1f3ca\u1f3fc\u200d\u2642\ufe0f,1f3ca-1f3fc-2642
:man_swimming_tone3:,\u1f3ca\u1f3fd\u200d\u2642\ufe0f,1f3ca-1f3fd-2642
:man_swimming_tone4:,\u1f3ca\u1f3fe\u200d\u2642\ufe0f,1f3ca-1f3fe-2642
:man_swimming_tone5:,\u1f3ca\u1f3ff\u200d\u2642\ufe0f,1f3ca-1f3ff-2642
:man_tipping_hand_tone1:,\u1f481\u1f3fb\u200d\u2642\ufe0f,1f481-1f3fb-2642
:man_tipping_hand_tone2:,\u1f481\u1f3fc\u200d\u2642\ufe0f,1f481-1f3fc-2642
:man_tipping_hand_tone3:,\u1f481\u1f3fd\u200d\u2642\ufe0f,1f481-1f3fd-2642
:man_tipping_hand_tone4:,\u1f481\u1f3fe\u200d\u2642\ufe0f,1f481-1f3fe-2642
:man_tipping_hand_tone5:,\u1f481\u1f3ff\u200d\u2642\ufe0f,1f481-1f3ff-2642
:man_tone1_beard:,\u1f9d4\u1f3fb\u200d\u2642\ufe0f,1f9d4-1f3fb-2642
:man_tone2_beard:,\u1f9d4\u1f3fc\u200d\u2642\ufe0f,1f9d4-1f3fc-2642
:man_tone3_beard:,\u1f9d4\u1f3fd\u200d\u2642\ufe0f,1f9d4-1f3fd-2642
:man_tone4_beard:,\u1f9d4\u1f3fe\u200d\u2642\ufe0f,1f9d4-1f3fe-2642
:man_tone5_beard:,\u1f9d4\u1f3ff\u200d\u2642\ufe0f,1f9d4-1f3ff-2642
:man_vampire_tone1:,\u1f9db\u1f3fb\u200d\u2642\ufe0f,1f9db-1f3fb-2642
:man_vampire_tone2:,\u1f9db\u1f3fc\u200d\u2642\ufe0f,1f9db-1f3fc-2642
:man_vampire_tone3:,\u1f9db\u1f3fd\u200d\u2642\ufe0f,1f9db-1f3fd-2642
:man_vampire_tone4:,\u1f9db\u1f3fe\u200d\u2642\ufe0f,1f9db-1f3fe-2642
:man_vampire_tone5:,\u1f9db\u1f3ff\u200d\u2642\ufe0f,1f9db-1f3ff-2642
:man_walking_tone1:,\u1f6b6\u1f3fb\u200d\u2642\ufe0f,1f6b6-1f3fb-2642
:man_walking_tone2:,\u1f6b6\u1f3fc\u200d\u2642\ufe0f,1f6b6-1f3fc-2642
:man_walking_tone3:,\u1f6b6\u1f3fd\u200d\u2642\ufe0f,1f6b6-1f3fd-2642
:man_walking_tone4:,\u1f6b6\u1f3fe\u200d\u2642\ufe0f,1f6b6-1f3fe-2642
:man_walking_tone5:,\u1f6b6\u1f3ff\u200d\u2642\ufe0f,1f6b6-1f3ff-2642
:man_wearing_turban_tone1:,\u1f473\u1f3fb\u200d\u2642\ufe0f,1f473-1f3fb-2642
:man_wearing_turban_tone2:,\u1f473\u1f3fc\u200d\u2642\ufe0f,1f473-1f3fc-2642
:man_wearing_turban_tone3:,\u1f473\u1f3fd\u200d\u2642\ufe0f,1f473-1f3fd-2642
:man_wearing_turban_tone4:,\u1f473\u1f3fe\u200d\u2642\ufe0f,1f473-1f3fe-2642
:man_wearing_turban_tone5:,\u1f473\u1f3ff\u200d\u2642\ufe0f,1f473-1f3ff-2642
:man_with_veil_tone1:,\u1f470\u1f3fb\u200d\u2642\ufe0f,1f470-1f3fb-2642
:man_with_veil_tone2:,\u1f470\u1f3fc\u200d\u2642\ufe0f,1f470-1f3fc-2642
:man_with_veil_tone3:,\u1f470\u1f3fd\u200d\u2642\ufe0f,1f470-1f3fd-2642
:man_with_veil_tone4:,\u1f470\u1f3fe\u200d\u2642\ufe0f,1f470-1f3fe-2642
:man_with_veil_tone5:,\u1f470\u1f3ff\u200d\u2642\ufe0f,1f470-1f3ff-2642
:mermaid_tone1:,\u1f9dc\u1f3fb\u200d\u2640\ufe0f,1f9dc-1f3fb-2640
:mermaid_tone2:,\u1f9dc\u1f3fc\u200d\u2640\ufe0f,1f9dc-1f3fc-2640
:mermaid_tone3:,\u1f9dc\u1f3fd\u200d\u2640\ufe0f,1f9dc-1f3fd-2640
:mermaid_tone4:,\u1f9dc\u1f3fe\u200d\u2640\ufe0f,1f9dc-1f3fe-2640
:mermaid_tone5:,\u1f9dc\u1f3ff\u200d\u2640\ufe0f,1f9dc-1f3ff-2640
:merman_tone1:,\u1f9dc\u1f3fb\u200d\u2642\ufe0f,1f9dc-1f3fb-2642
:merman_tone2:,\u1f9dc\u1f3fc\u200d\u2642\ufe0f,1f9dc-1f3fc-2642
:merman_tone3:,\u1f9dc\u1f3fd\u200d\u2642\ufe0f,1f9dc-1f3fd-2642
:merman_tone4:,\u1f9dc\u1f3fe\u200d\u2642\ufe0f,1f9dc-1f3fe-2642
:merman_tone5:,\u1f9dc\u1f3ff\u200d\u2642\ufe0f,1f9dc-1f3ff-2642
:pilot_tone1:,\u1f9d1\u1f3fb\u200d\u2708\ufe0f,1f9d1-1f3fb-2708
:pilot_tone2:,\u1f9d1\u1f3fc\u200d\u2708\ufe0f,1f9d1-1f3fc-2708
:pilot_tone3:,\u1f9d1\u1f3fd\u200d\u2708\ufe0f,1f9d1-1f3fd-2708
:pilot_tone4:,\u1f9d1\u1f3fe\u200d\u2708\ufe0f,1f9d1-1f3fe-2708
:pilot_tone5:,\u1f9d1\u1f3ff\u200d\u2708\ufe0f,1f9d1-1f3ff-2708
:woman_biking_tone1:,\u1f6b4\u1f3fb\u200d\u2640\ufe0f,1f6b4-1f3fb-2640
:woman_biking_tone2:,\u1f6b4\u1f3fc\u200d\u2640\ufe0f,1f6b4-1f3fc-2640
:woman_biking_tone3:,\u1f6b4\u1f3fd\u200d\u2640\ufe0f,1f6b4-1f3fd-2640
:woman_biking_tone4:,\u1f6b4\u1f3fe\u200d\u2640\ufe0f,1f6b4-1f3fe-2640
:woman_biking_tone5:,\u1f6b4\u1f3ff\u200d\u2640\ufe0f,1f6b4-1f3ff-2640
:woman_bowing_tone1:,\u1f647\u1f3fb\u200d\u2640\ufe0f,1f647-1f3fb-2640
:woman_bowing_tone2:,\u1f647\u1f3fc\u200d\u2640\ufe0f,1f647-1f3fc-2640
:woman_bowing_tone3:,\u1f647\u1f3fd\u200d\u2640\ufe0f,1f647-1f3fd-2640
:woman_bowing_tone4:,\u1f647\u1f3fe\u200d\u2640\ufe0f,1f647-1f3fe-2640
:woman_bowing_tone5:,\u1f647\u1f3ff\u200d\u2640\ufe0f,1f647-1f3ff-2640
:woman_cartwheeling_tone1:,\u1f938\u1f3fb\u200d\u2640\ufe0f,1f938-1f3fb-2640
:woman_cartwheeling_tone2:,\u1f938\u1f3fc\u200d\u2640\ufe0f,1f938-1f3fc-2640
:woman_cartwheeling_tone3:,\u1f938\u1f3fd\u200d\u2640\ufe0f,1f938-1f3fd-2640
:woman_cartwheeling_tone4:,\u1f938\u1f3fe\u200d\u2640\ufe0f,1f938-1f3fe-2640
:woman_cartwheeling_tone5:,\u1f938\u1f3ff\u200d\u2640\ufe0f,1f938-1f3ff-2640
:woman_climbing_tone1:,\u1f9d7\u1f3fb\u200d\u2640\ufe0f,1f9d7-1f3fb-2640
:woman_climbing_tone2:,\u1f9d7\u1f3fc\u200d\u2640\ufe0f,1f9d7-1f3fc-2640
:woman_climbing_tone3:,\u1f9d7\u1f3fd\u200d\u2640\ufe0f,1f9d7-1f3fd-2640
:woman_climbing_tone4:,\u1f9d7\u1f3fe\u200d\u2640\ufe0f,1f9d7-1f3fe-2640
:woman_climbing_tone5:,\u1f9d7\u1f3ff\u200d\u2640\ufe0f,1f9d7-1f3ff-2640
:woman_construction_worker_tone1:,\u1f477\u1f3fb\u200d\u2640\ufe0f,1f477-1f3fb-2640
:woman_construction_worker_tone2:,\u1f477\u1f3fc\u200d\u2640\ufe0f,1f477-1f3fc-2640
:woman_construction_worker_tone3:,\u1f477\u1f3fd\u200d\u2640\ufe0f,1f477-1f3fd-2640
:woman_construction_worker_tone4:,\u1f477\u1f3fe\u200d\u2640\ufe0f,1f477-1f3fe-2640
:woman_construction_worker_tone5:,\u1f477\u1f3ff\u200d\u2640\ufe0f,1f477-1f3ff-2640
:woman_detective_tone1:,\u1f575\u1f3fb\u200d\u2640\ufe0f,1f575-1f3fb-2640
:woman_detective_tone2:,\u1f575\u1f3fc\u200d\u2640\ufe0f,1f575-1f3fc-2640
:woman_detective_tone3:,\u1f575\u1f3fd\u200d\u2640\ufe0f,1f575-1f3fd-2640
:woman_detective_tone4:,\u1f575\u1f3fe\u200d\u2640\ufe0f,1f575-1f3fe-2640
:woman_detective_tone5:,\u1f575\u1f3ff\u200d\u2640\ufe0f,1f575-1f3ff-2640
:woman_elf_tone1:,\u1f9dd\u1f3fb\u200d\u2640\ufe0f,1f9dd-1f3fb-2640
:woman_elf_tone2:,\u1f9dd\u1f3fc\u200d\u2640\ufe0f,1f9dd-1f3fc-2640
:woman_elf_tone3:,\u1f9dd\u1f3fd\u200d\u2640\ufe0f,1f9dd-1f3fd-2640
:woman_elf_tone4:,\u1f9dd\u1f3fe\u200d\u2640\ufe0f,1f9dd-1f3fe-2640
:woman_elf_tone5:,\u1f9dd\u1f3ff\u200d\u2640\ufe0f,1f9dd-1f3ff-2640
:woman_facepalming_tone1:,\u1f926\u1f3fb\u200d\u2640\ufe0f,1f926-1f3fb-2640
:woman_facepalming_tone2:,\u1f926\u1f3fc\u200d\u2640\ufe0f,1f926-1f3fc-2640
:woman_facepalming_tone3:,\u1f926\u1f3fd\u200d\u2640\ufe0f,1f926-1f3fd-2640
:woman_facepalming_tone4:,\u1f926\u1f3fe\u200d\u2640\ufe0f,1f926-1f3fe-2640
:woman_facepalming_tone5:,\u1f926\u1f3ff\u200d\u2640\ufe0f,1f926-1f3ff-2640
:woman_fairy_tone1:,\u1f9da\u1f3fb\u200d\u2640\ufe0f,1f9da-1f3fb-2640
:woman_fairy_tone2:,\u1f9da\u1f3fc\u200d\u2640\ufe0f,1f9da-1f3fc-2640
:woman_fairy_tone3:,\u1f9da\u1f3fd\u200d\u2640\ufe0f,1f9da-1f3fd-2640
:woman_fairy_tone4:,\u1f9da\u1f3fe\u200d\u2640\ufe0f,1f9da-1f3fe-2640
:woman_fairy_tone5:,\u1f9da\u1f3ff\u200d\u2640\ufe0f,1f9da-1f3ff-2640
:woman_frowning_tone1:,\u1f64d\u1f3fb\u200d\u2640\ufe0f,1f64d-1f3fb-2640
:woman_frowning_tone2:,\u1f64d\u1f3fc\u200d\u2640\ufe0f,1f64d-1f3fc-2640
:woman_frowning_tone3:,\u1f64d\u1f3fd\u200d\u2640\ufe0f,1f64d-1f3fd-2640
:woman_frowning_tone4:,\u1f64d\u1f3fe\u200d\u2640\ufe0f,1f64d-1f3fe-2640
:woman_frowning_tone5:,\u1f64d\u1f3ff\u200d\u2640\ufe0f,1f64d-1f3ff-2640
:woman_gesturing_no_tone1:,\u1f645\u1f3fb\u200d\u2640\ufe0f,1f645-1f3fb-2640
:woman_gesturing_no_tone2:,\u1f645\u1f3fc\u200d\u2640\ufe0f,1f645-1f3fc-2640
:woman_gesturing_no_tone3:,\u1f645\u1f3fd\u200d\u2640\ufe0f,1f645-1f3fd-2640
:woman_gesturing_no_tone4:,\u1f645\u1f3fe\u200d\u2640\ufe0f,1f645-1f3fe-2640
:woman_gesturing_no_tone5:,\u1f645\u1f3ff\u200d\u2640\ufe0f,1f645-1f3ff-2640
:woman_gesturing_ok_tone1:,\u1f646\u1f3fb\u200d\u2640\ufe0f,1f646-1f3fb-2640
:woman_gesturing_ok_tone2:,\u1f646\u1f3fc\u200d\u2640\ufe0f,1f646-1f3fc-2640
:woman_gesturing_ok_tone3:,\u1f646\u1f3fd\u200d\u2640\ufe0f,1f646-1f3fd-2640
:woman_gesturing_ok_tone4:,\u1f646\u1f3fe\u200d\u2640\ufe0f,1f646-1f3fe-2640
:woman_gesturing_ok_tone5:,\u1f646\u1f3ff\u200d\u2640\ufe0f,1f646-1f3ff-2640
:woman_getting_face_massage_tone1:,\u1f486\u1f3fb\u200d\u2640\ufe0f,1f486-1f3fb-2640
:woman_getting_face_massage_tone2:,\u1f486\u1f3fc\u200d\u2640\ufe0f,1f486-1f3fc-2640
:woman_getting_face_massage_tone3:,\u1f486\u1f3fd\u200d\u2640\ufe0f,1f486-1f3fd-2640
:woman_getting_face_massage_tone4:,\u1f486\u1f3fe\u200d\u2640\ufe0f,1f486-1f3fe-2640
:woman_getting_face_massage_tone5:,\u1f486\u1f3ff\u200d\u2640\ufe0f,1f486-1f3ff-2640
:woman_getting_haircut_tone1:,\u1f487\u1f3fb\u200d\u2640\ufe0f,1f487-1f3fb-2640
:woman_getting_haircut_tone2:,\u1f487\u1f3fc\u200d\u2640\ufe0f,1f487-1f3fc-2640
:woman_getting_haircut_tone3:,\u1f487\u1f3fd\u200d\u2640\ufe0f,1f487-1f3fd-2640
:woman_getting_haircut_tone4:,\u1f487\u1f3fe\u200d\u2640\ufe0f,1f487-1f3fe-2640
:woman_getting_haircut_tone5:,\u1f487\u1f3ff\u200d\u2640\ufe0f,1f487-1f3ff-2640
:woman_golfing_tone1:,\u1f3cc\u1f3fb\u200d\u2640\ufe0f,1f3cc-1f3fb-2640
:woman_golfing_tone2:,\u1f3cc\u1f3fc\u200d\u2640\ufe0f,1f3cc-1f3fc-2640
:woman_golfing_tone3:,\u1f3cc\u1f3fd\u200d\u2640\ufe0f,1f3cc-1f3fd-2640
:woman_golfing_tone4:,\u1f3cc\u1f3fe\u200d\u2640\ufe0f,1f3cc-1f3fe-2640
:woman_golfing_tone5:,\u1f3cc\u1f3ff\u200d\u2640\ufe0f,1f3cc-1f3ff-2640
:woman_guard_tone1:,\u1f482\u1f3fb\u200d\u2640\ufe0f,1f482-1f3fb-2640
:woman_guard_tone2:,\u1f482\u1f3fc\u200d\u2640\ufe0f,1f482-1f3fc-2640
:woman_guard_tone3:,\u1f482\u1f3fd\u200d\u2640\ufe0f,1f482-1f3fd-2640
:woman_guard_tone4:,\u1f482\u1f3fe\u200d\u2640\ufe0f,1f482-1f3fe-2640
:woman_guard_tone5:,\u1f482\u1f3ff\u200d\u2640\ufe0f,1f482-1f3ff-2640
:woman_health_worker_tone1:,\u1f469\u1f3fb\u200d\u2695\ufe0f,1f469-1f3fb-2695
:woman_health_worker_tone2:,\u1f469\u1f3fc\u200d\u2695\ufe0f,1f469-1f3fc-2695
:woman_health_worker_tone3:,\u1f469\u1f3fd\u200d\u2695\ufe0f,1f469-1f3fd-2695
:woman_health_worker_tone4:,\u1f469\u1f3fe\u200d\u2695\ufe0f,1f469-1f3fe-2695
:woman_health_worker_tone5:,\u1f469\u1f3ff\u200d\u2695\ufe0f,1f469-1f3ff-2695
:woman_in_lotus_position_tone1:,\u1f9d8\u1f3fb\u200d\u2640\ufe0f,1f9d8-1f3fb-2640
:woman_in_lotus_position_tone2:,\u1f9d8\u1f3fc\u200d\u2640\ufe0f,1f9d8-1f3fc-2640
:woman_in_lotus_position_tone3:,\u1f9d8\u1f3fd\u200d\u2640\ufe0f,1f9d8-1f3fd-2640
:woman_in_lotus_position_tone4:,\u1f9d8\u1f3fe\u200d\u2640\ufe0f,1f9d8-1f3fe-2640
:woman_in_lotus_position_tone5:,\u1f9d8\u1f3ff\u200d\u2640\ufe0f,1f9d8-1f3ff-2640
:woman_in_steamy_room_tone1:,\u1f9d6\u1f3fb\u200d\u2640\ufe0f,1f9d6-1f3fb-2640
